latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
20.91943,106.26705,313.32,1.95,1.36,2025-08-28,0709,Aqua,MODIS,33,6.1NRT,294.8,17.53,D
15.27754,108.53196,322.4,1.01,1,2025-08-31,0724,Aqua,MODIS,60,6.1NRT,294.06,16.21,D
15.70395,108.05634,318.37,1.03,1.01,2025-08-31,0724,Aqua,MODIS,75,6.1NRT,295.23,10.27,D
15.70534,108.06555,324.19,1.03,1.01,2025-08-31,0724,Aqua,MODIS,81,6.1NRT,295.2,16.51,D
14.66041,108.99422,312.23,1,1,2025-08-31,0724,Aqua,MODIS,50,6.1NRT,294.41,5.01,D
14.66174,109.00324,312.43,1,1,2025-08-31,0724,Aqua,MODIS,41,6.1NRT,294.85,4.74,D
14.65696,109.03167,336.57,1,1,2025-08-31,0724,Aqua,MODIS,88,6.1NRT,295.86,31,D
14.64821,109.03304,340.73,1,1,2025-08-31,0724,Aqua,MODIS,90,6.1NRT,296,37.4,D
14.24156,109.10983,313.94,1,1,2025-08-31,0724,Aqua,MODIS,50,6.1NRT,291.92,8.04,D
14.23941,109.15614,319.65,1,1,2025-08-31,0724,Aqua,MODIS,37,6.1NRT,292.25,9.58,D
14.04445,108.94395,324.39,1.01,1,2025-08-31,0724,Aqua,MODIS,60,6.1NRT,295.59,14.65,D
13.93707,108.72717,311.87,1.01,1.01,2025-08-31,0724,Aqua,MODIS,41,6.1NRT,295.06,5.38,D
13.5005,108.95592,319.27,1.01,1,2025-08-31,0724,Aqua,MODIS,54,6.1NRT,297.25,11.87,D
13.50184,108.96491,341.72,1.01,1,2025-08-31,0724,Aqua,MODIS,91,6.1NRT,297.5,41.17,D
13.34796,108.99203,319.71,1.01,1,2025-08-31,0724,Aqua,MODIS,47,6.1NRT,292.93,12.71,D
13.28567,108.69592,314.31,1.02,1.01,2025-08-31,0724,Aqua,MODIS,64,6.1NRT,296.25,7.23,D
13.21193,109.20081,319.75,1,1,2025-08-31,0724,Aqua,MODIS,73,6.1NRT,292.14,9.68,D
13.21325,109.20975,334.62,1,1,2025-08-31,0724,Aqua,MODIS,87,6.1NRT,295.46,27.36,D
13.18642,109.14967,314.59,1.01,1,2025-08-31,0724,Aqua,MODIS,58,6.1NRT,295.23,7.58,D
12.94094,108.92365,321.34,1.02,1.01,2025-08-31,0724,Aqua,MODIS,75,6.1NRT,298.19,11.43,D
12.81642,108.84451,317.19,1.02,1.01,2025-08-31,0724,Aqua,MODIS,32,6.1NRT,298.91,9.17,D
11.80552,107.24403,313.72,1.2,1.09,2025-08-31,0724,Aqua,MODIS,68,6.1NRT,296.11,8.16,D
11.51556,106.82965,314.93,1.28,1.12,2025-08-31,0724,Aqua,MODIS,68,6.1NRT,296.44,9.04,D
11.47057,106.87871,318.6,1.28,1.12,2025-08-31,0724,Aqua,MODIS,28,6.1NRT,297.53,10.93,D
15.30824,108.82118,312.04,1,1,2025-08-31,0724,Aqua,MODIS,64,6.1NRT,294.52,4.28,D
15.0723,108.53685,312.15,1.01,1.01,2025-08-31,0724,Aqua,MODIS,57,6.1NRT,293.28,4.89,D
14.94688,108.55363,320.58,1.01,1.01,2025-08-31,0724,Aqua,MODIS,77,6.1NRT,294.22,12.04,D
16.12777,108.11394,311.71,1.02,1.01,2025-08-31,0726,Aqua,MODIS,0,6.1NRT,290.23,6.24,D
14.32109,108.91278,325.03,1.18,1.08,2025-09-01,0156,Terra,MODIS,80,6.1NRT,293.35,21.41,D
15.23766,108.86885,308.51,1.21,1.1,2025-09-01,0156,Terra,MODIS,47,6.1NRT,284.66,4.8,D
20.08264,105.45235,310.38,1.18,1.08,2025-09-02,0234,Terra,MODIS,66,6.1NRT,291.5,5.76,D
20.91674,106.02982,307.08,1.23,1.1,2025-09-02,0234,Terra,MODIS,24,6.1NRT,290.12,5.8,D
20.98787,105.97808,316.62,1.22,1.1,2025-09-02,0234,Terra,MODIS,36,6.1NRT,294.07,10.15,D
20.94979,106.02982,318.95,1.23,1.1,2025-09-02,0234,Terra,MODIS,52,6.1NRT,293.96,15.12,D
21.15306,106.10242,307.96,1.23,1.1,2025-09-02,0234,Terra,MODIS,19,6.1NRT,291.26,6.92,D
19.32668,105.18238,310.96,1.17,1.07,2025-09-02,0236,Terra,MODIS,54,6.1NRT,291.35,6.04,D
15.48692,108.11732,322.4,2.14,1.42,2025-09-02,0236,Terra,MODIS,80,6.1NRT,283.68,52.47,D
15.49049,108.09601,306.12,2.13,1.42,2025-09-02,0236,Terra,MODIS,54,6.1NRT,285.61,11.79,D
15.49228,108.1036,315.13,2.13,1.42,2025-09-02,0236,Terra,MODIS,73,6.1NRT,285.25,31.34,D
18.63608,105.44882,309.23,1.23,1.1,2025-09-02,0236,Terra,MODIS,65,6.1NRT,287.7,5.97,D
19.32497,105.19315,310.46,1.17,1.08,2025-09-02,0236,Terra,MODIS,59,6.1NRT,291.42,5.67,D
22.40377,105.07877,312.94,2.57,1.54,2025-09-02,0707,Aqua,MODIS,63,6.1NRT,290.12,29.41,D
21.11652,105.97772,313.67,2.35,1.48,2025-09-02,0707,Aqua,MODIS,46,6.1NRT,290.79,19.69,D
11.02948,107.17281,313.93,1.06,1.03,2025-09-03,0741,Aqua,MODIS,53,6.1NRT,289.39,6.42,D
11.08891,107.19616,312.93,1.07,1.03,2025-09-03,0741,Aqua,MODIS,42,6.1NRT,291.89,5.39,D
10.69631,107.68797,311.27,1.11,1.05,2025-09-03,0741,Aqua,MODIS,50,6.1NRT,284.34,7.29,D
11.09024,107.20558,313.5,1.07,1.03,2025-09-03,0741,Aqua,MODIS,55,6.1NRT,291.6,6.33,D
15.37892,108.79455,319.42,1.47,1.2,2025-09-03,0744,Aqua,MODIS,33,6.1NRT,296.81,13.65,D
19.46123,105.18873,310.78,1.05,1.02,2025-09-03,0744,Aqua,MODIS,42,6.1NRT,296.68,5.38,D
15.77893,108.10819,314.93,1.34,1.15,2025-09-03,0744,Aqua,MODIS,63,6.1NRT,293.07,10.43,D
22.42218,102.71032,311.72,1,1,2025-09-03,0744,Aqua,MODIS,65,6.1NRT,297.02,4.9,D
22.22085,105.22187,313.93,1.11,1.05,2025-09-03,0744,Aqua,MODIS,61,6.1NRT,295.95,6.52,D
22.05871,105.03768,319,1.09,1.04,2025-09-03,0744,Aqua,MODIS,71,6.1NRT,297.95,9.98,D
21.63012,103.24464,314.8,1,1,2025-09-03,0744,Aqua,MODIS,68,6.1NRT,297.48,7.63,D
21.83051,104.91988,324.63,1.07,1.03,2025-09-03,0744,Aqua,MODIS,0,6.1NRT,296.5,17.38,D
18.02634,106.43528,304.6,1.02,1.01,2025-09-03,1953,Aqua,MODIS,61,6.1NRT,293.87,3.92,N
15.86393,107.76302,315,1.03,1.01,2025-09-04,0217,Terra,MODIS,71,6.1NRT,290.17,10.01,D
19.58772,104.9375,313.18,1.18,1.08,2025-09-04,0217,Terra,MODIS,62,6.1NRT,294.85,8.05,D
21.24089,106.14582,317.01,1.08,1.04,2025-09-04,0217,Terra,MODIS,31,6.1NRT,298.52,9.07,D
21.24224,106.13567,318.19,1.08,1.04,2025-09-04,0217,Terra,MODIS,54,6.1NRT,299.02,9.65,D
21.41645,107.74688,318.1,1,1,2025-09-04,0217,Terra,MODIS,0,6.1NRT,299.39,8.6,D
15.86256,107.77228,311.34,1.03,1.01,2025-09-04,0217,Terra,MODIS,66,6.1NRT,289.66,7,D
13.7354,109.07127,315.43,1.22,1.1,2025-09-04,0217,Terra,MODIS,69,6.1NRT,294.07,9.54,D
13.91727,109.09046,315.87,1.21,1.1,2025-09-04,0217,Terra,MODIS,61,6.1NRT,295.05,6.92,D
15.4512,108.60407,312.36,1.1,1.05,2025-09-04,0217,Terra,MODIS,53,6.1NRT,292.79,7.18,D
15.82103,107.92879,314.75,1.04,1.02,2025-09-04,0217,Terra,MODIS,67,6.1NRT,288.69,11.74,D
21.5467,107.87606,320.47,1,1,2025-09-04,0217,Terra,MODIS,74,6.1NRT,296.14,11.46,D
12.5591,107.74657,313.86,1.08,1.04,2025-09-04,0219,Terra,MODIS,71,6.1NRT,292.53,8.97,D
13.0133,108.89557,315.5,1.22,1.1,2025-09-04,0219,Terra,MODIS,72,6.1NRT,292.79,9.08,D
13.01497,108.88472,313.68,1.21,1.1,2025-09-04,0219,Terra,MODIS,51,6.1NRT,292.79,7.12,D
13.04076,108.84449,311.12,1.21,1.09,2025-09-04,0219,Terra,MODIS,46,6.1NRT,293.1,5.23,D
11.06435,105.8503,312.72,1,1,2025-09-04,0219,Terra,MODIS,56,6.1NRT,292.58,6.71,D
14.22497,109.02905,322.69,1.04,1.02,2025-09-05,0722,Aqua,MODIS,71,6.1NRT,293.82,15.36,D
14.01062,108.83549,310.94,1.06,1.03,2025-09-05,0722,Aqua,MODIS,29,6.1NRT,292.03,7.25,D
13.96746,108.79398,317.66,1.06,1.03,2025-09-05,0722,Aqua,MODIS,74,6.1NRT,293.95,10.12,D
13.68162,109.10593,308.17,1.04,1.02,2025-09-05,0722,Aqua,MODIS,26,6.1NRT,289.2,4.3,D
13.65818,109.07188,324.32,1.05,1.02,2025-09-05,0722,Aqua,MODIS,79,6.1NRT,291.86,18.87,D
13.40548,109.17892,330.04,1.04,1.02,2025-09-05,0722,Aqua,MODIS,80,6.1NRT,291.84,25.52,D
13.38762,109.18161,321.51,1.04,1.02,2025-09-05,0722,Aqua,MODIS,77,6.1NRT,292.34,13.22,D
13.389,109.19074,337.29,1.04,1.02,2025-09-05,0722,Aqua,MODIS,89,6.1NRT,293.68,33.27,D
13.25676,109.17645,312.84,1.05,1.02,2025-09-05,0722,Aqua,MODIS,64,6.1NRT,294.11,6.35,D
13.11761,109.16679,342.06,1.05,1.02,2025-09-05,0722,Aqua,MODIS,92,6.1NRT,293.93,42.5,D
10.52462,105.11396,313.05,2.05,1.39,2025-09-05,0722,Aqua,MODIS,14,6.1NRT,290.34,13.37,D
10.48405,105.2723,312.74,2,1.38,2025-09-05,0722,Aqua,MODIS,40,6.1NRT,291.59,14.27,D
10.48694,105.28981,313.46,1.99,1.38,2025-09-05,0722,Aqua,MODIS,58,6.1NRT,291.16,15.49,D
15.71516,108.24572,311.61,1.07,1.03,2025-09-05,0722,Aqua,MODIS,59,6.1NRT,293.37,5.26,D
15.57132,108.031,317.4,1.1,1.05,2025-09-05,0722,Aqua,MODIS,66,6.1NRT,292.28,12.08,D
15.57283,108.04079,330.8,1.1,1.04,2025-09-05,0722,Aqua,MODIS,74,6.1NRT,292.14,28.77,D
15.55609,107.99297,315.42,1.1,1.05,2025-09-05,0722,Aqua,MODIS,60,6.1NRT,291.79,10.74,D
15.4934,107.95251,323.29,1.11,1.05,2025-09-05,0722,Aqua,MODIS,80,6.1NRT,293.67,18.74,D
15.49495,107.96236,312.35,1.11,1.05,2025-09-05,0722,Aqua,MODIS,66,6.1NRT,293.06,7,D
15.49831,108.04337,316.15,1.1,1.05,2025-09-05,0722,Aqua,MODIS,65,6.1NRT,294.47,11,D
15.49986,108.05326,314.68,1.1,1.04,2025-09-05,0722,Aqua,MODIS,43,6.1NRT,293.34,9.87,D
15.47392,107.94164,315.71,1.11,1.05,2025-09-05,0722,Aqua,MODIS,55,6.1NRT,293.95,9.4,D
15.49074,108.05118,318.9,1.1,1.05,2025-09-05,0722,Aqua,MODIS,75,6.1NRT,293.53,12.2,D
15.19855,108.56207,316.55,1.06,1.03,2025-09-05,0722,Aqua,MODIS,66,6.1NRT,289.02,11.84,D
14.80021,108.79755,328.84,1.05,1.02,2025-09-05,0722,Aqua,MODIS,82,6.1NRT,292.38,23.22,D
14.75186,108.96411,318.87,1.04,1.02,2025-09-05,0722,Aqua,MODIS,61,6.1NRT,293.47,9.81,D
14.65134,109.03496,329.78,1.03,1.02,2025-09-05,0722,Aqua,MODIS,83,6.1NRT,294.01,23.01,D
14.64245,109.0363,352.79,1.03,1.02,2025-09-05,0722,Aqua,MODIS,96,6.1NRT,293.94,64.33,D
16.39683,107.50911,318.02,1.13,1.06,2025-09-05,0724,Aqua,MODIS,76,6.1NRT,293.84,13.55,D
16.12961,108.11191,315.7,1.08,1.04,2025-09-05,0724,Aqua,MODIS,0,6.1NRT,297.83,8.69,D
16.034,108.03468,312.05,1.09,1.04,2025-09-05,0724,Aqua,MODIS,42,6.1NRT,293.29,7.74,D
16.03691,108.11414,314.87,1.08,1.04,2025-09-05,0724,Aqua,MODIS,64,6.1NRT,295.23,6.4,D
15.77552,108.15582,315.14,1.08,1.04,2025-09-05,0724,Aqua,MODIS,28,6.1NRT,294.11,7.62,D
15.76647,108.1574,319.44,1.08,1.04,2025-09-05,0724,Aqua,MODIS,75,6.1NRT,294.49,12.48,D
20.92718,105.66273,319.52,1.24,1.1,2025-09-05,0724,Aqua,MODIS,63,6.1NRT,301.73,9.72,D
22.28679,106.57661,314.11,1.08,1.04,2025-09-05,0724,Aqua,MODIS,61,6.1NRT,295.34,8.44,D
22.28838,106.5868,317.04,1.08,1.04,2025-09-05,0724,Aqua,MODIS,68,6.1NRT,293.55,11.13,D
21.9816,105.72617,313.49,1.19,1.08,2025-09-05,0724,Aqua,MODIS,64,6.1NRT,295.57,8.02,D
21.96544,105.78135,310.3,1.18,1.08,2025-09-05,0724,Aqua,MODIS,53,6.1NRT,294.44,5.68,D
22.00404,106.02077,310.32,1.15,1.07,2025-09-05,0724,Aqua,MODIS,51,6.1NRT,292.3,6.67,D
21.82683,105.67574,311.34,1.2,1.09,2025-09-05,0724,Aqua,MODIS,57,6.1NRT,294.18,5.97,D
21.81156,106.03558,316.69,1.15,1.07,2025-09-05,0724,Aqua,MODIS,69,6.1NRT,296.35,11.46,D
21.8133,106.04639,318.49,1.15,1.07,2025-09-05,0724,Aqua,MODIS,72,6.1NRT,296.22,13.33,D
21.78536,106.22746,312.09,1.13,1.06,2025-09-05,0724,Aqua,MODIS,57,6.1NRT,295.55,5.93,D
21.21819,104.02145,314.99,1.55,1.23,2025-09-05,0724,Aqua,MODIS,48,6.1NRT,297.5,10.99,D
21.41841,105.50906,316.25,1.24,1.11,2025-09-05,0724,Aqua,MODIS,66,6.1NRT,296.8,7.59,D
21.26133,104.64472,314.53,1.4,1.17,2025-09-05,0724,Aqua,MODIS,46,6.1NRT,298.58,10.27,D
21.33689,105.33874,324.93,1.27,1.12,2025-09-05,0724,Aqua,MODIS,74,6.1NRT,301.99,15.25,D
21.52208,107.36896,312.18,1.04,1.02,2025-09-05,0724,Aqua,MODIS,54,6.1NRT,296.72,4.87,D
21.44365,107.04868,314.73,1.06,1.03,2025-09-05,0724,Aqua,MODIS,61,6.1NRT,296.16,7.52,D
21.18324,105.77182,321.47,1.21,1.09,2025-09-05,0724,Aqua,MODIS,28,6.1NRT,300.81,10.59,D
21.24022,106.17864,323.75,1.15,1.07,2025-09-05,0724,Aqua,MODIS,51,6.1NRT,302.17,11.46,D
21.41155,107.31538,318.55,1.04,1.02,2025-09-05,0724,Aqua,MODIS,70,6.1NRT,297.3,11.42,D
21.22433,106.94747,312.37,1.07,1.03,2025-09-05,0724,Aqua,MODIS,53,6.1NRT,291.34,9.25,D
21.00421,105.63096,322.97,1.24,1.11,2025-09-05,0724,Aqua,MODIS,75,6.1NRT,302.59,12.2,D
21.23255,107.119,346.72,1.06,1.03,2025-09-05,0724,Aqua,MODIS,94,6.1NRT,287.92,55.75,D
21.24646,107.32711,308.46,1.04,1.02,2025-09-05,0724,Aqua,MODIS,34,6.1NRT,283.03,5,D
20.87646,105.1689,324.79,1.32,1.14,2025-09-05,0724,Aqua,MODIS,79,6.1NRT,296.63,26.3,D
20.90467,105.403,314.14,1.28,1.12,2025-09-05,0724,Aqua,MODIS,36,6.1NRT,294.91,7.64,D
20.51405,105.52698,319.39,1.28,1.12,2025-09-05,0724,Aqua,MODIS,73,6.1NRT,292.86,16.8,D
20.51601,105.53879,314.9,1.27,1.12,2025-09-05,0724,Aqua,MODIS,66,6.1NRT,293.28,11.21,D
20.50053,105.56659,327.76,1.27,1.12,2025-09-05,0724,Aqua,MODIS,82,6.1NRT,294.5,28.42,D
20.50246,105.57815,313.43,1.27,1.12,2025-09-05,0724,Aqua,MODIS,56,6.1NRT,294.93,8.74,D
20.48283,105.52094,312.54,1.28,1.12,2025-09-05,0724,Aqua,MODIS,60,6.1NRT,294.98,8.3,D
20.31073,105.54086,315.34,1.28,1.12,2025-09-05,0724,Aqua,MODIS,67,6.1NRT,296.78,10.38,D
20.04792,105.02151,313.45,1.39,1.17,2025-09-05,0724,Aqua,MODIS,64,6.1NRT,295.59,13.23,D
20.06389,105.23786,319.5,1.35,1.15,2025-09-05,0724,Aqua,MODIS,74,6.1NRT,296.78,17.16,D
18.87055,105.19073,315.04,1.42,1.18,2025-09-05,0724,Aqua,MODIS,69,6.1NRT,296.31,9.38,D
18.87275,105.20372,340.69,1.42,1.18,2025-09-05,0724,Aqua,MODIS,91,6.1NRT,297.29,61.8,D
18.3435,105.54977,320.62,1.37,1.16,2025-09-05,0724,Aqua,MODIS,76,6.1NRT,292.88,21.15,D
17.95522,106.19094,310.47,1.27,1.12,2025-09-05,0724,Aqua,MODIS,63,6.1NRT,289.71,9.87,D
17.75962,106.25088,316.39,1.27,1.12,2025-09-05,0724,Aqua,MODIS,71,6.1NRT,293.99,12.03,D
17.44081,106.50826,323.09,1.24,1.11,2025-09-05,0724,Aqua,MODIS,78,6.1NRT,291.59,21.35,D
17.06353,106.77133,311.03,1.21,1.1,2025-09-05,0724,Aqua,MODIS,64,6.1NRT,282.26,9.6,D
17.06533,106.78236,316.77,1.21,1.09,2025-09-05,0724,Aqua,MODIS,75,6.1NRT,283.49,15.44,D
17.06712,106.79333,311.74,1.21,1.09,2025-09-05,0724,Aqua,MODIS,68,6.1NRT,283.78,9.17,D
16.92204,106.92069,303.9,1.2,1.09,2025-09-05,0724,Aqua,MODIS,41,6.1NRT,279.12,4.63,D
16.86621,106.90309,304.97,1.2,1.09,2025-09-05,0724,Aqua,MODIS,54,6.1NRT,278.68,5.49,D
16.61167,106.59412,312.01,1.26,1.12,2025-09-05,0724,Aqua,MODIS,43,6.1NRT,290.89,8.68,D
22.46327,105.04067,312.97,1.27,1.12,2025-09-05,0724,Aqua,MODIS,64,6.1NRT,295.89,9.02,D
22.46531,105.0528,311.81,1.27,1.12,2025-09-05,0724,Aqua,MODIS,61,6.1NRT,295.48,8.06,D
22.09669,103.40416,309.95,1.65,1.26,2025-09-05,0724,Aqua,MODIS,49,6.1NRT,294.92,8.47,D
22.0834,104.92898,311.99,1.31,1.13,2025-09-05,0724,Aqua,MODIS,62,6.1NRT,292.61,9.39,D
20.17044,106.08086,322.67,1.2,1.09,2025-09-05,0724,Aqua,MODIS,73,6.1NRT,297.26,15.63,D
19.99092,105.29662,313.28,1.34,1.15,2025-09-05,0724,Aqua,MODIS,62,6.1NRT,296.96,7.68,D
19.87515,105.34328,315.08,1.34,1.15,2025-09-05,0724,Aqua,MODIS,45,6.1NRT,296.85,9.28,D
19.68178,105.48096,313.6,1.32,1.14,2025-09-05,0724,Aqua,MODIS,64,6.1NRT,297.45,8.45,D
19.48417,104.97849,310.54,1.43,1.18,2025-09-05,0724,Aqua,MODIS,59,6.1NRT,294.05,8.05,D
19.44611,105.17976,310.93,1.39,1.17,2025-09-05,0724,Aqua,MODIS,60,6.1NRT,295.51,9.35,D
19.47625,105.54436,332.28,1.32,1.14,2025-09-05,0724,Aqua,MODIS,86,6.1NRT,296.55,37.38,D
19.46433,105.5343,315.24,1.32,1.14,2025-09-05,0724,Aqua,MODIS,68,6.1NRT,297.02,10.14,D
19.21051,104.59335,314.4,1.54,1.22,2025-09-05,0724,Aqua,MODIS,30,6.1NRT,296.49,11.47,D
19.29039,105.0543,311.53,1.43,1.18,2025-09-05,0724,Aqua,MODIS,62,6.1NRT,294.91,9,D
19.18187,105.02775,311.17,1.44,1.19,2025-09-05,0724,Aqua,MODIS,61,6.1NRT,294.4,9.09,D
19.09419,105.11599,324.33,1.42,1.18,2025-09-05,0724,Aqua,MODIS,80,6.1NRT,295.49,23.83,D
19.08278,105.09802,317.34,1.43,1.18,2025-09-05,0724,Aqua,MODIS,58,6.1NRT,295.16,12.79,D
19.08497,105.11118,318.31,1.43,1.18,2025-09-05,0724,Aqua,MODIS,55,6.1NRT,295.32,14.26,D
19.08714,105.12415,328.14,1.42,1.18,2025-09-05,0724,Aqua,MODIS,83,6.1NRT,295.83,31.3,D
15.38255,108.79414,305.65,1.03,1.02,2025-09-05,1346,Terra,MODIS,34,6.1NRT,285.31,5.74,N
21.23454,105.71789,316.24,1.2,1.09,2025-09-07,0234,Terra,MODIS,57,6.1NRT,297.8,7.92,D
21.19798,106.00509,320.88,1.25,1.11,2025-09-07,0234,Terra,MODIS,72,6.1NRT,298.05,14.05,D
21.21519,105.96047,319.06,1.24,1.11,2025-09-07,0234,Terra,MODIS,69,6.1NRT,297.69,12.23,D
21.15541,106.45384,314.65,1.33,1.14,2025-09-07,0234,Terra,MODIS,41,6.1NRT,296.73,8.01,D
21.33333,105.34081,319.8,1.15,1.07,2025-09-07,0234,Terra,MODIS,72,6.1NRT,296.26,12.1,D
21.73044,105.45272,312.1,1.15,1.07,2025-09-07,0234,Terra,MODIS,61,6.1NRT,294.18,7.22,D
21.43788,107.34857,314.91,1.5,1.21,2025-09-07,0234,Terra,MODIS,67,6.1NRT,294.72,14.71,D
21.44033,107.33415,319.92,1.5,1.21,2025-09-07,0234,Terra,MODIS,74,6.1NRT,294.48,22.82,D
21.81486,105.28143,310.87,1.13,1.06,2025-09-07,0234,Terra,MODIS,54,6.1NRT,294.31,7.12,D
21.4884,107.37219,311.78,1.5,1.21,2025-09-07,0234,Terra,MODIS,59,6.1NRT,295.07,9.62,D
21.54538,107.38964,313.17,1.5,1.21,2025-09-07,0234,Terra,MODIS,64,6.1NRT,294.7,12.41,D
22.37367,104.65454,310.64,1.06,1.03,2025-09-07,0234,Terra,MODIS,46,6.1NRT,294.19,5.42,D
22.42931,104.8967,311.59,1.07,1.03,2025-09-07,0234,Terra,MODIS,62,6.1NRT,294.81,5.56,D
22.49555,104.94592,310.44,1.08,1.04,2025-09-07,0234,Terra,MODIS,60,6.1NRT,294.51,5.05,D
22.91199,106.72807,311.28,1.3,1.13,2025-09-07,0234,Terra,MODIS,61,6.1NRT,294.49,7.8,D
22.87868,106.30977,309.78,1.23,1.1,2025-09-07,0234,Terra,MODIS,50,6.1NRT,293.05,7.79,D
21.04204,106.07276,318.32,1.27,1.12,2025-09-07,0234,Terra,MODIS,67,6.1NRT,298.16,11.06,D
21.28745,105.26675,315.03,1.14,1.06,2025-09-07,0234,Terra,MODIS,0,6.1NRT,296.15,8.12,D
21.19221,105.77342,320.93,1.21,1.1,2025-09-07,0234,Terra,MODIS,51,6.1NRT,298.46,13.35,D
20.17916,106.06871,316.99,1.3,1.13,2025-09-07,0236,Terra,MODIS,41,6.1NRT,297.35,9.35,D
18.3519,105.4086,310.78,1.27,1.12,2025-09-07,0236,Terra,MODIS,37,6.1NRT,293.07,6.4,D
18.75415,105.2683,321.93,1.23,1.1,2025-09-07,0236,Terra,MODIS,78,6.1NRT,294.86,16.6,D
18.75593,105.257,314.93,1.23,1.1,2025-09-07,0236,Terra,MODIS,39,6.1NRT,295.16,8.25,D
18.7638,105.26996,318.86,1.23,1.1,2025-09-07,0236,Terra,MODIS,60,6.1NRT,295.71,11.7,D
19.03921,105.22066,312.04,1.21,1.09,2025-09-07,0236,Terra,MODIS,62,6.1NRT,295.14,6.01,D
19.13336,105.33559,312.17,1.22,1.1,2025-09-07,0236,Terra,MODIS,36,6.1NRT,294.89,6.38,D
19.13587,105.34184,313.35,1.22,1.1,2025-09-07,0236,Terra,MODIS,60,6.1NRT,293.46,7.83,D
19.32212,105.1862,313.41,1.2,1.09,2025-09-07,0236,Terra,MODIS,48,6.1NRT,296.99,7.51,D
19.42656,105.26189,312.48,1.2,1.09,2025-09-07,0236,Terra,MODIS,65,6.1NRT,294.74,7.32,D
19.58615,105.60439,327.84,1.25,1.11,2025-09-07,0236,Terra,MODIS,83,6.1NRT,294.7,27.27,D
20.16729,106.07897,317.38,1.31,1.13,2025-09-07,0236,Terra,MODIS,23,6.1NRT,297.04,10.13,D
20.49236,105.91186,314.49,1.26,1.12,2025-09-07,0236,Terra,MODIS,32,6.1NRT,296.57,6.79,D
20.6154,105.78477,313.31,1.24,1.11,2025-09-07,0236,Terra,MODIS,62,6.1NRT,297.52,7.34,D
20.63111,105.88917,320.41,1.25,1.11,2025-09-07,0236,Terra,MODIS,74,6.1NRT,299.21,12.9,D
21.14706,106.11709,318.18,2.66,1.57,2025-09-07,0703,Aqua,MODIS,51,6.1NRT,296.99,29.69,D
21.16455,105.9532,316.27,2.74,1.58,2025-09-07,0703,Aqua,MODIS,64,6.1NRT,295.98,23.81,D
22.16006,104.88885,319.45,1.02,1.01,2025-09-08,0741,Aqua,MODIS,74,6.1NRT,289.83,12.44,D
21.97495,105.079,320.39,1.03,1.01,2025-09-08,0741,Aqua,MODIS,74,6.1NRT,299.17,9.61,D
21.76055,104.93032,315.51,1.02,1.01,2025-09-08,0741,Aqua,MODIS,66,6.1NRT,299.77,5.93,D
20.49858,105.35475,316.79,1.02,1.01,2025-09-08,0741,Aqua,MODIS,71,6.1NRT,285.71,9.7,D
20.51308,105.58707,309.01,1.04,1.02,2025-09-08,0741,Aqua,MODIS,53,6.1NRT,283.02,4.94,D
19.63021,104.9502,315.95,1,1,2025-09-08,0741,Aqua,MODIS,73,6.1NRT,287.83,9.38,D
19.55612,105.53812,313.35,1.02,1.01,2025-09-08,0741,Aqua,MODIS,67,6.1NRT,284.89,8.15,D
19.55744,105.54755,308.15,1.02,1.01,2025-09-08,0741,Aqua,MODIS,54,6.1NRT,284.61,4.25,D
19.26584,105.12489,309.7,1.01,1,2025-09-08,0741,Aqua,MODIS,56,6.1NRT,289.88,4.81,D
19.14037,104.69235,313.49,1,1,2025-09-08,0741,Aqua,MODIS,62,6.1NRT,294.27,6.05,D
19.14172,104.70155,315.56,1,1,2025-09-08,0741,Aqua,MODIS,70,6.1NRT,294.62,7.8,D
19.00006,105.39565,315.64,1.01,1.01,2025-09-08,0741,Aqua,MODIS,68,6.1NRT,289.49,7.73,D
17.10731,107.03211,313.22,1.09,1.04,2025-09-08,0741,Aqua,MODIS,67,6.1NRT,279.55,8.07,D
17.90975,106.23283,361.86,1.04,1.02,2025-09-08,0741,Aqua,MODIS,75,6.1NRT,272,95.13,D
22.50456,104.52392,332.76,1.01,1,2025-09-08,0741,Aqua,MODIS,86,6.1NRT,299.84,25.53,D
19.19424,105.40701,317.22,1.09,1.04,2025-09-09,0217,Terra,MODIS,67,6.1NRT,278.28,14.96,D
10.66675,106.66969,306.23,1.04,1.02,2025-09-09,0219,Terra,MODIS,43,6.1NRT,276.26,5.2,D
10.89639,106.99081,309.88,1.07,1.03,2025-09-09,0219,Terra,MODIS,62,6.1NRT,286.14,5.82,D
12.38497,108.96931,316.14,1.29,1.13,2025-09-09,0219,Terra,MODIS,76,6.1NRT,281.93,16.84,D
13.42972,109.19524,317.83,1.12,1.06,2025-09-10,0718,Aqua,MODIS,30,6.1NRT,296.49,8.44,D
14.70439,108.87793,312.49,1.12,1.06,2025-09-10,0718,Aqua,MODIS,54,6.1NRT,292.85,8.16,D
14.65864,108.99388,315.85,1.11,1.05,2025-09-10,0718,Aqua,MODIS,65,6.1NRT,294.87,10.02,D
14.64795,109.04678,327.01,1.11,1.05,2025-09-10,0718,Aqua,MODIS,80,6.1NRT,296.22,20.95,D
14.60976,108.98259,327.08,1.12,1.05,2025-09-10,0718,Aqua,MODIS,80,6.1NRT,295,23.22,D
